Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,dummy0,dummy1,dummy2,dummy3,dummy4,dummy5,dummy6,dummy7,dummy8,dummy9,dummy10,dummy11,dummy12,dummy13,dummy14,dummy15,dummy16,dummy17,dummy18,dummy19,dummy20,dummy21,dummy22,dummy23,dummy24,dummy25,dummy26,dummy27,dummy28,dummy29,dummy30,dummy31,dummy32,dummy33,dummy34,dummy35,dummy36,dummy37,dummy38,dummy39,dummy40,dummy41,dummy42,dummy43,dummy44,dummy45,dummy46,dummy47,dummy48,dummy49,Soil_Type,Wilderness_Area,drifting
0.4952479999999999,0.172222,0.393939,0.23121,0.466408,0.04707,0.909449,0.688976,0.240157,0.2105119999999999,-1.7949584973362018,-0.3170144105466301,-1.0192260055492983,-0.8660519770608835,0.2283027717370313,0.1504420336150002,-1.200108962876098,-0.0113755989606802,0.8508970906085649,-0.134115622603891,0.5563909462070636,1.0219906744157974,1.0416054637911034,-0.6554213482218626,0.2346711822148995,-1.7666012370012465,-0.1352679894252617,-3.416957261180148,-1.4585992749789434,0.07614492470434,-0.4206707681177705,0.1573199297521691,1.1795206561499745,0.8674304770336423,-0.5046479416322242,-1.384910113345483,-0.7501053804492731,-0.3848441550795677,2.194953962910813,0.7816098858076305,0.7088719204408599,-2.3325985652219905,0.4819370700953854,-0.4136671977259551,1.63672587906555,-0.5013735211880794,0.8506069385138245,-0.5817098310228229,1.9172024686804456,-1.2871331073952978,0.1203514221562993,-1.845996771324476,-0.2240890636170512,0.3243847221544806,0.9513703609608186,-0.9118902662955394,-0.1280769760635523,-0.6771621888058473,0.3710971913436853,-0.6751046358357163,Soil_Type30,Wilderness_Area1,0
0.489245,0.152778,0.363636,0.211167,0.4509039999999999,0.043417,0.893701,0.716535,0.299213,0.207305,-0.9110548294256512,-0.3220985527086432,0.7540156347780128,1.1264051157707529,-0.7763923652661443,-0.0509749459202003,-0.8949660485902343,-1.071350893756649,0.8955230367927263,-0.5702256433854348,-0.5513557615952782,-0.0283997315427811,-1.1271421148722571,-0.1068962669405112,-0.3647481589566619,-1.1676318348583974,1.2084284367566756,-0.7850993143215103,-1.8440349588140872,0.9731696809135044,0.6455449195180609,0.6645274552612727,-0.4630829102606236,0.2608255935968837,-1.2411354927003213,0.6380480771857072,1.9446641457195208,-0.5108366120248667,0.5380496947984864,-0.3113848639148924,-0.1230801978253409,-0.3832320422236938,2.4539916947724,-1.0204191211136278,0.0666641709994929,1.1586572920712523,1.2696664964777196,-1.9922454502276727,0.5176662962751097,1.4539287517679322,-0.0134228475546905,0.875751369879453,1.2266811839684746,0.4322322222510321,-0.2732659280460276,0.2796852402453729,-0.1148616273839072,-1.3070668872817173,-0.5942870425513003,-1.190162252407703,Soil_Type30,Wilderness_Area1,0
0.484242,0.122222,0.30303,0.19184,0.447028,0.039764,0.866142,0.759843,0.389764,0.204238,-1.2999086728723306,0.242610567397449,0.4038242519119244,0.3770413864395285,-0.0041060776765074,-0.0871479629228798,0.8606912953967999,-3.1419505669251167,-1.3186968500231089,-0.9940493026468014,-0.415620482769942,1.939065207588335,-1.1770206108966612,-0.2676426823868686,-0.2301629586585033,0.6775429307197668,0.0805771954290595,0.0979148064834468,-0.3423937280791291,-0.3398673883259094,1.491280705396817,1.16500924107792,-1.4490099627942536,-1.854463282801761,-1.0284994196849642,0.0879127831471274,0.1441866658143264,-0.0923636563072725,0.0091701745427609,-1.6772941911650372,-0.0924164141006288,1.0235094378442384,-0.6980445058462633,-0.8703314498396356,-0.2236706852266315,1.949461399672998,-0.9549463457941308,-0.2521117177999815,-1.0985279056521926,0.3875303028212517,-0.1257574302001263,1.460497192904738,0.250936299737147,1.1243608439695916,0.4099063161226851,0.642202847977991,1.952225860634621,0.6382661697013567,0.6415849730736366,2.039750808404156,Soil_Type30,Wilderness_Area1,0
0.481741,0.075,0.257576,0.173228,0.430233,0.03597,0.830709,0.795276,0.484252,0.201171,0.5778828566167354,-0.4272841578965515,0.0548058617949953,1.3234447102444156,-0.0275820680763545,-0.0421510693179124,0.543233796005442,0.6348110250165957,0.349016225964582,-0.985124154217237,-1.183043867000436,0.4688628719765653,-0.5395968803131402,0.8961770188977164,-0.2593226304960745,1.1442880166709068,-0.7221965209465989,-0.7320242269402357,-2.111836325862909,0.4448911235552526,0.3407812235669302,0.3182736462928456,0.0766625796786382,0.9139734134092818,0.2624621046051401,-0.0117188207542301,1.5611847743123832,0.8809636902549336,0.5151122283937912,0.4008536369860926,-0.0713922482220945,-0.6993371406116151,1.0099771162577482,0.489850448598364,0.0629651841290399,-0.1837562557116191,-0.9084714223194068,0.3206223686423982,0.4127788229382541,-1.8745816065594552,-0.3216200512926877,-1.2052129992898046,-0.2524204713141388,0.7932087946114468,0.9970859118114188,0.5971105199981439,1.654856793433785,2.592541326349521,1.1638993476241868,0.820834467769324,Soil_Type30,Wilderness_Area1,0
0.4802399999999999,0.094444,0.272727,0.154617,0.426357,0.032036,0.84252,0.775591,0.4448819999999999,0.198104,-0.2104743131049716,0.3774522160632708,1.526051079326176,-0.6562406783296191,-0.0107143469081678,2.118176514850377,0.1006899786596027,1.2831048288604436,0.145360834651622,-0.1083756420275524,-1.590299141844525,-0.7718492059509523,0.6641210506040482,-0.3635285780434548,-0.7413877017886048,-0.7698074384742111,-2.970229323674594,0.6238934093766896,-0.2328527398414151,1.343864665656028,0.3924907711210137,-1.1508436435010274,-0.3120896842482191,-1.296642154304086,-0.5257135997809135,-1.2159140259403334,-0.1665385440361776,-1.5085682303328147,1.229231281672581,-0.944274780214446,-0.8739831048879971,1.736024237503395,-0.0778065964569111,-1.5664034986594453,1.7209551406656354,-0.1219558797890078,1.2223199780952203,0.4640344827506858,-0.7970274409429293,-1.0073604601332569,-0.4045429694578642,-0.1461524189171082,-1.1490632897751272,-0.2770039898056683,-0.4257236622164185,1.1951805437894845,-0.1501479168290765,0.9031691144163846,-0.1733268358964049,0.306961759448747,Soil_Type30,Wilderness_Area1,0
0.476238,0.205556,0.69697,0.1374369999999999,0.4237729999999999,0.028242,0.88189,0.440945,0.0,0.195176,-1.511485818779861,-1.404657290388511,1.6088464455327238,-0.9096084914266996,-1.74804882940785,0.0559223688469141,1.0476201276448436,-0.0702445361770533,0.7255742868531021,-1.6755794094317966,-0.2599333166487723,-1.986294700952361,-0.5246889178948535,1.2912509585810712,-1.4427127986070076,0.7686396926872683,0.3791587436355596,0.1301683684098351,-1.4764039352863907,-0.1459589359358984,0.1571393304217327,-0.1343526247028037,0.183830866979426,0.5424523795677985,-0.8040115126294326,-0.1228006916897785,-0.8360522021619892,2.0442174073421304,-0.1784062399404332,0.4993666060963752,0.2915520183046776,-0.2311739786010902,1.6518467376824484,-0.1887455869708598,-0.0972877536879728,1.4573378601223268,-0.2610690723950378,0.3798428538821753,-0.111469292683123,-0.6909188216622639,1.5204479827736974,0.0981714344823458,-0.3267522702000791,-1.008356946980032,0.4364805381983818,1.861942990833941,-0.407578232319076,0.2061487117812244,-0.530418076526558,-1.477094701386087,Soil_Type30,Wilderness_Area1,0
0.442221,0.172222,0.469697,0.107373,0.324289,0.0210759999999999,0.901575,0.625984,0.0,0.189321,0.5243124292680518,-0.7133027868319153,-0.2268989824594606,0.2098360711778217,0.2152796324431456,-1.9282659630109549,-0.3600572266629713,0.1053368357617018,0.6722298438729954,1.3868748422740305,-0.0101782163702185,-0.2417997186912088,0.0688458668101756,-0.3127171411073922,-0.4403670936688629,-0.5267514368455889,-0.3693271987307274,0.7382033403566282,0.4396407314129246,1.0135410778548868,-1.0133515291744593,1.768704101431963,-1.006043791813099,-0.8815811194890856,-0.8386577757937945,0.6154176804989406,-0.485721034097169,-2.498209435014548,0.9005722400488508,0.3144328090864923,-0.6790308575594701,0.8620225265053344,1.541295669116026,0.9384209852287292,-0.333590863171024,-0.6897414578849566,0.9285437615742008,-0.3572787714437292,-1.743584641892912,2.3114813631339306,-0.0880759614855602,0.3442180799684015,0.9609824318542576,-0.0089961785131164,-1.0937870079313028,-2.379831869821992,0.0214329570030993,-1.2455851187508111,-0.008463554963519,0.1162339359522608,Soil_Type30,Wilderness_Area1,0
0.434217,0.175,0.454545,0.088762,0.31137,0.017845,0.905512,0.641732,0.0,0.186533,-0.2389737062926824,0.0777924760730822,-0.4885655155696917,-1.3223260045885417,-1.211097852003964,-0.4840244416452973,1.4513344604672953,-0.3384254577673773,-0.2193768067357139,-0.5003374574057833,-0.6153942551976396,-0.2144549720249356,0.2664876611300967,-0.9094337891609016,0.8976285633574086,-0.1661279069800279,0.0127718040353039,1.638599417648276,0.3717403857713763,-0.998407419693192,-0.3976988313597962,0.4689349167684256,1.2440552473953213,0.5011632425435021,1.0133923930112232,-0.150255460025713,1.0710361801324386,0.501896682881249,-0.6417066856178377,0.4486684654965927,0.374570824461698,-0.2032396418792094,0.8751232736623893,2.452138037060181,0.2738118678281035,0.2192478671932045,-0.8288863340806091,0.5080835634454763,-1.761026661832909,0.6644764447638358,2.1584058346034367,-0.2335143391156327,0.3395399629132521,0.5641514973399995,-0.3073259273128925,0.7091070081754962,2.028974313464522,1.6036812725619536,-0.0661710790800766,0.9138538648600976,Soil_Type30,Wilderness_Area1,0
0.426713,0.177778,0.469697,0.068003,0.29199,0.015175,0.905512,0.637795,0.0,0.183745,-0.9907605134754996,-1.634592654120306,2.1659905185682384,1.294209296030225,0.8416083345368034,-0.4299565903931006,-1.6210618322726107,0.7542073058117418,1.4289453453620478,-0.3788790813613151,-0.5368287489752707,-1.9347963517583824,-1.8613927600582687,0.7186297536705396,1.2772723116286842,-1.1560303201760451,0.0190509099777845,-1.479688314223667,0.3306203633772162,0.2294873487741686,-0.8570961013706835,-2.025578078606296,0.8627845885815877,-0.6716532705326445,0.0512070223002041,-0.1798763944952839,1.0317304574091033,0.8790809124543368,-1.2242870772960102,-0.7186826813782956,0.234498880246223,0.0026826637365616,0.2497468572747677,0.1026433511971541,0.3460224251323082,0.3617542820640291,0.3057324951346642,1.580965372662905,0.2838520350770234,0.9613497664062958,0.2669402763469264,-0.0342314830067878,-0.2933104670138078,-0.1007184701054663,-0.6529054817819019,-0.2408616650564994,0.5098167739040778,-0.3926604443152505,0.5204971859765755,-0.0951285463248705,Soil_Type30,Wilderness_Area1,0
0.7368680000000001,0.172222,0.151515,0.251253,0.29199,0.476043,0.901575,0.858268,0.4763779999999999,0.324969,0.8429928675187393,-0.2871971783896793,-1.4679368390200245,-0.8153582322447506,1.80936503756718,-1.4013330209277073,0.8959723699100474,-0.4824798901276201,-0.3193881653088948,1.0989362923588275,-0.61160567722028,0.118877017742364,-1.131666427966208,-0.2243391273676404,-0.2831331630141447,-0.3117008282574948,-2.9252597730112333,0.5589101887789685,0.558235388150701,-2.286619623072067,1.1954219857116195,0.4432369303430731,1.5673180163542455,0.0401593487362494,1.0242443490905588,1.0111491321127286,0.7936274248336129,-0.8998143423596,0.1469959465218848,-0.1964687532613508,-0.8561048997622633,-0.0083171869852412,0.6614781993233012,0.6476888997733882,-0.8630756595960504,-0.8256992427949461,1.0526087440962244,-0.0997031067930369,0.8438271110931841,-0.4184293165493437,1.0756865730720848,1.819540423982271,0.9464807724382708,-0.0274148589018957,-0.2786695232674468,0.2738953052553236,0.2943503660922445,1.9304108754676368,0.5601930536448748,1.204662469704718,Soil_Type40,Wilderness_Area1,0
0.734867,0.175,0.166667,0.24481,0.2868219999999999,0.480118,0.905512,0.858268,0.472441,0.321483,0.8200112052646031,-0.5163781235854892,-0.0871407288202408,-0.7966348455284991,-1.178703078984732,1.43997700844031,-1.2935594042514529,0.3856106770962695,0.3828132151768323,-0.6858623569669949,1.3507489783569333,1.4765402154306722,-1.0580521616493972,0.4264168447986998,0.2997569708388729,1.306820778413752,0.4885193037282912,-1.1744896349835432,-1.4994795266308965,1.8110740811593948,1.371158760358593,-0.6611752807765501,0.1296832386978045,-0.6791189749915156,-0.944147566682081,0.2223964152103221,-0.4040484832956385,-0.9538265363372148,-0.958503450555897,-0.9932250133387964,-0.2278701539350651,-0.9182584352948608,0.5942928167675635,0.4216927038633234,0.3145643576344895,2.049754103919452,0.5827324614605007,-0.7485267503051407,0.7504941126814825,0.6390051722419938,-2.229266540619128,-0.1726641516264655,1.1561876623098588,1.0959094766794653,-0.8546406249769603,-0.2370831381825948,0.9720436106379122,0.3341712669817993,0.4069898459101734,-0.6544284925123037,Soil_Type40,Wilderness_Area1,0
0.731866,0.147222,0.136364,0.2398,0.27907,0.484052,0.8897639999999999,0.870079,0.5078739999999999,0.317859,-0.1044900169983743,-0.3757925938026142,1.3066057170854273,1.1586091021235947,-1.9251250041004584,-1.1855251526141573,-0.1338653668199643,0.0902577795868154,-1.6751966936518674,-1.0020925966408467,0.6955843541290094,0.6097433799137781,0.0811845390310316,-2.2809988053012966,1.2314708005180308,-2.3931185236257253,0.9466967329074102,-0.007098755779513,-0.2337022643143592,0.1976188834341423,0.855602266308626,0.620241928527899,-1.5481653668148436,1.1890089739828984,1.1730821095384951,-0.7352590213977985,-0.4682167680693733,-0.0253604632163346,-0.3219678969561655,-1.4834205992774836,0.4982229454552754,0.8655066595118613,0.0155921972411809,0.9466485735519083,-1.4542549390219697,-1.1887673317536678,-1.7041667893729622,-2.253469236176176,-0.0328750906596375,0.4806936647635809,1.099526938249938,0.6377853795362223,0.9617753656047424,0.9650418562888812,-1.916560673600396,1.5313620256946765,2.0662974372452663,0.3842825808917306,-1.8360364858543488,-0.8456979036640342,Soil_Type40,Wilderness_Area1,0
0.730865,0.086111,0.1060609999999999,0.23121,0.276486,0.487987,0.858268,0.885827,0.562992,0.314373,-0.8401683928464792,-1.8373488982727533,0.0864556392610678,0.9279173873185714,0.8088735196681064,-0.8620565293381874,0.8901167931205464,-0.0467561789880744,-0.7234974149135001,1.08495820180457,-1.3649917794233128,-1.1642302757342098,-0.4207591773882642,-0.5795257080914068,0.1059937407764591,-0.2602903222515985,0.6313935130646722,0.3463222578466464,-0.3536229941342944,-0.2846876370418282,2.3811393124302302,0.6510463339138964,-1.2986529293226776,1.3224824173692016,0.464430107972054,-1.2995549503666175,-0.0152363995602543,0.5214720868916547,0.6968386487577792,0.0090800544201574,-0.4530817275035954,-1.0437975303746934,-0.4494322551898012,0.0830164754399862,-0.4626664546510753,0.0761765399052702,-0.0891769188900805,-0.505926518681561,3.340948026055836,-0.3449229127747861,0.0764691184286466,0.329814669410171,1.587254330406724,-0.8464024151410173,0.1465258879920031,1.1583098644434002,0.4824431189379486,-1.3113201176599567,1.3833169939985186,0.9451991453347276,Soil_Type40,Wilderness_Area1,0
0.729865,0.105556,0.136364,0.224052,0.273902,0.491921,0.870079,0.870079,0.531496,0.310888,0.1633097485319198,-0.1111150010850998,-0.7131468059479223,0.5060052305560562,-0.3537987718441919,0.0194600332127315,-1.00220664419304,-0.5963715033344197,0.751314775535498,1.2261933658171509,-0.0410809687509494,0.2502384705761224,-0.2321925480479751,-0.4874279296097849,-0.6653989672433988,-0.5904566481568722,-0.1812008810759239,-0.2510276263910876,-1.6788047073968828,-1.3109723224989072,-1.0868456938881934,0.574919103804614,0.6031686214147111,1.150705538150712,-1.3509903958928229,-0.5441039822511065,1.3005528250848897,1.252566059866426,-0.3560049238232037,0.6268585263637468,1.412693179851762,0.3467945213243063,-2.500767048394847,0.6924672689553805,0.4623556976671557,0.1312369769887081,-0.8784115562359193,0.7040446486060042,-0.8156662955297986,-1.859766238361112,-1.5614595215879494,-1.5373894037360785,0.0452118219160966,0.3997601478972202,0.8469061073068247,0.8209782080741345,-0.1977682182102671,0.6158044322461333,1.7996740763879306,0.0608731161895161,Soil_Type38,Wilderness_Area1,0
